,X,Y,Class,Method
222,0.6992245748438592,0.46805375477729444,7,t-SNE
223,0.5675490833569398,0.5672700825951065,7,UMAP
224,0.3307587677654136,0.5968352836868601,7,PCA
225,0.15284893114941922,0.365183315790973,6,t-SNE
226,0.5868486766053507,0.27014667141530396,6,UMAP
227,0.685323364154601,0.48094500552420516,6,PCA
228,0.9337712571213621,0.5960109965859868,0,t-SNE
229,0.8676192035222208,0.07241395943717627,0,UMAP
230,0.3458654745191163,0.06685888475871643,0,PCA
231,0.375806176531936,0.699548621575304,2,t-SNE
232,0.7388081991646667,0.21462967510582254,2,UMAP
233,0.8717078203317377,0.42848117226596105,2,PCA
234,0.6945461922485185,0.4770672762636871,22,t-SNE
235,0.5700518150883729,0.5629271400266225,22,UMAP
236,0.3496537249104146,0.774569338596982,22,PCA
237,0.6988167354223348,0.3216858245733982,25,t-SNE
238,0.3745662290810403,0.49154357255599285,25,UMAP
239,0.0,0.45506510822052765,25,PCA
240,0.8796413847213442,0.6620328784314431,0,t-SNE
241,0.8295981621199521,0.11601301040266537,0,UMAP
242,0.7209290608427554,0.08096997655777738,0,PCA
243,0.7580708847953286,0.571892144096246,1,t-SNE
244,0.9741902940546823,0.09998910167365438,1,UMAP
245,0.3401520564765672,0.28934723034510257,1,PCA
246,0.6956592711449678,0.6290553963748787,25,t-SNE
247,0.9966048805941655,0.14037041721525015,25,UMAP
248,0.5893717093402184,0.5248701634931756,25,PCA
249,0.14900855754254488,0.019933856305578923,13,t-SNE
250,0.010538718159563865,0.39804264602849765,13,UMAP
251,0.48621524854463954,0.7051489476619035,13,PCA
252,0.5117186466130837,0.9781645593344097,17,t-SNE
253,0.7955385348163284,0.5648646812038449,17,UMAP
254,0.08723486863869628,0.8560480942222197,17,PCA
255,0.9724044200065852,0.5699310169171325,0,t-SNE
256,0.8684317630829055,0.037162457117384085,0,UMAP
257,0.15184994445493893,0.13892530530625913,0,PCA
258,0.10055141060008577,0.601096791097477,15,t-SNE
259,0.6594337185509443,0.3406526337243316,15,UMAP
260,0.8092348475143955,0.4309849565065213,15,PCA
261,0.7915842275943274,0.6692076100858075,3,t-SNE
262,0.7949023931106868,0.14781277537175685,3,UMAP
263,0.6851060862641074,0.22279156760863067,3,PCA
264,0.4794401071444717,0.8884965972319054,14,t-SNE
265,0.7984139471972033,0.4960877541699026,14,UMAP
266,0.4328020324280436,0.9748866337527968,14,PCA
267,0.06699199044882315,0.5974191926915828,4,t-SNE
268,0.6630154938553527,0.38307791839120126,4,UMAP
269,0.7883746468109369,0.5486626388742742,4,PCA
270,0.5623234701439099,0.2816835080822302,21,t-SNE
271,0.4543175566088448,0.4410737836541976,21,UMAP
272,0.28646166951447183,0.3981586597519677,21,PCA
273,0.4125747579899066,0.24070378600119646,23,t-SNE
274,0.46215824593305654,0.32925436657127866,23,UMAP
275,0.4494897883207954,0.4172993901553238,23,PCA
276,0.6308679656670699,0.2821914493737977,11,t-SNE
277,0.4673285803519456,0.48894881502965126,11,UMAP
278,0.11014989428771316,0.3727909554885813,11,PCA
279,0.15170888237416486,0.429636599510913,25,t-SNE
280,0.556639153777021,0.3972677333698474,25,UMAP
281,0.48468565502726674,0.4220010858665892,25,PCA
282,0.5232719255858075,0.8729044751010935,22,t-SNE
283,0.8151047069216306,0.45796560187345703,22,UMAP
284,0.3596200826614049,0.8802541280785177,22,PCA
285,0.38483246928393644,0.9413724572948481,12,t-SNE
286,0.8381373077768957,0.5283081611070882,12,UMAP
287,0.47600613699314015,0.9492533340751448,12,PCA
288,0.5311367479363586,0.9238809998245763,15,t-SNE
289,0.7320766226007385,0.5435583617911626,15,UMAP
290,0.317128307076103,0.890870626854574,15,PCA
291,0.42995190302093267,0.5346210545619883,5,t-SNE
292,0.6382286282970983,0.47396581007249283,5,UMAP
293,0.5275666018066661,0.5731768712394708,5,PCA
294,0.35805995056649775,0.625168470381149,24,t-SNE
295,0.6727065045541134,0.24072950831938222,24,UMAP
296,0.8142315966711766,0.5822780636794567,24,PCA
297,0.5239266422496316,0.29332576912754493,24,t-SNE
298,0.45750546642891543,0.4216906186094263,24,UMAP
299,0.35342708499663333,0.3959557522504321,24,PCA
300,0.8124627764246872,0.6645318307627028,18,t-SNE
301,0.7975089434664651,0.15063646826532986,18,UMAP
302,0.7226095167612675,0.19262492059925368,18,PCA
303,0.4169194197617993,0.7294045942991827,17,t-SNE
304,0.754610337407563,0.28019860156165466,17,UMAP
305,0.6155134731928315,0.5477783278829977,17,PCA
306,0.3778237234550682,0.27818247653147055,6,t-SNE
307,0.4879882589696021,0.3366359292774096,6,UMAP
308,0.4248983006627518,0.407484506865598,6,PCA
309,0.6465524929607473,0.3150767215877485,6,t-SNE
310,0.48500986259686796,0.498832353889889,6,UMAP
311,0.126362763914038,0.43343847637182653,6,PCA
312,0.3264758226235869,0.3832071164257965,18,t-SNE
313,0.5172815277731064,0.3279085649484492,18,UMAP
314,0.5677708446154565,0.36355502037246445,18,PCA
315,0.4566360932425506,0.43958272422360056,13,t-SNE
316,0.5835125470922411,0.20031001076696142,13,UMAP
317,0.4577403701149426,0.6836973807768285,13,PCA
318,0.5520679565978769,0.34404391887333063,8,t-SNE
319,0.49752263143923436,0.46105719563368075,8,UMAP
320,0.2806475929953927,0.5981396243278889,8,PCA
321,0.7795662210404641,0.557265620197404,1,t-SNE
322,0.970515841779837,0.09171334669947462,1,UMAP
323,0.21690471481285184,0.27930379568545766,1,PCA
324,0.402974943908366,0.6153392010279523,21,t-SNE
325,0.6780457746668319,0.2282398513481867,21,UMAP
326,0.6570622735247248,0.676249701052518,21,PCA
327,0.553801079864805,0.9330008906121383,15,t-SNE
328,0.7146221948450503,0.5434024345027693,15,UMAP
329,0.32802558814882765,0.7647007830355108,15,PCA
330,0.7723279398299261,0.31901768030022926,25,t-SNE
331,0.3954601566178892,0.46232085827101355,25,UMAP
332,0.2407738167963101,0.47975146765646737,25,PCA
333,0.4524089675738404,0.9775237009282457,17,t-SNE
334,0.8195701838594658,0.5630222163675311,17,UMAP
335,0.24421052495871368,0.8100785169319151,17,PCA
336,0.3299837581904437,0.515362388488407,7,t-SNE
337,0.7143245104080326,0.2824338814628244,7,UMAP
338,0.6171501746760352,0.6127901711179343,7,PCA
339,0.45115259476861147,0.8325514238549111,17,t-SNE
340,0.8170961400330656,0.3850064649561352,17,UMAP
341,0.5358952711328944,0.985761880477405,17,PCA
342,0.3550038861766892,0.8960133112029711,14,t-SNE
343,0.8249474243613963,0.4999124190333093,14,UMAP
344,0.5981039683490472,0.8489381336689867,14,PCA
345,0.47575371326091115,0.8835975932481404,14,t-SNE
346,0.8000171451446861,0.4891963713091387,14,UMAP
347,0.46226411341618623,0.9764027827202091,14,PCA
348,0.20457309036001908,0.3845517214752975,20,t-SNE
349,0.5922540324958157,0.30057687220541046,20,UMAP
350,0.5869812099915724,0.5378873521302637,20,PCA
351,0.4452070224896105,0.2527777465413812,10,t-SNE
352,0.4716542253083359,0.3712947269644103,10,UMAP
353,0.4024584179844073,0.3072463742493923,10,PCA
354,0.1801876344751298,0.6016097083470149,20,t-SNE
355,0.6571175271801172,0.31459977065199546,20,UMAP
356,0.7268503437329881,0.45289043994020417,20,PCA
357,0.26101933251195575,0.28291154827072806,11,t-SNE
358,0.5263644261479514,0.3467105120377407,11,UMAP
359,0.6517327062334378,0.41177952243447075,11,PCA
360,0.5911362601929571,0.2858831603836529,11,t-SNE
361,0.4632293760174411,0.45215555079600744,11,UMAP
362,0.22448787470103443,0.38299283028132275,11,PCA
363,0.17809986872982886,0.3559775873856935,6,t-SNE
364,0.5878601753026205,0.27921497080603974,6,UMAP
365,0.6242036332097387,0.36321760770653855,6,PCA
366,0.8571420604539433,0.6558111692357977,0,t-SNE
367,0.8341351277444335,0.12455092066047146,0,UMAP
368,0.7744626815559379,0.08790403715569095,0,PCA
369,0.5608944551163392,0.9226739504945596,15,t-SNE
370,0.715874754028288,0.5364224782564286,15,UMAP
371,0.4142598971184299,0.8106854199614761,15,PCA
372,0.4740951485667772,0.6917890321265089,1,t-SNE
373,0.764377061904374,0.2504230381373781,1,UMAP
374,0.6447921338215017,0.4035673435451474,1,PCA
375,0.9839729438175826,0.5956515656181732,0,t-SNE
376,0.8628522104255005,0.05243280651647314,0,UMAP
377,0.2656150375642822,0.13527458555078464,0,PCA
378,0.4811001974652245,0.17211143297094117,19,t-SNE
379,0.45820087393884745,0.24071306811704682,19,UMAP
380,0.36565958449642866,0.40504910852111725,19,PCA
381,0.7001664178657254,0.5532344757608061,1,t-SNE
382,0.9776888802976158,0.11809698559814769,1,UMAP
383,0.24978543089314922,0.39310814622163526,1,PCA
384,0.24831521681245564,0.3273407243645392,23,t-SNE
385,0.5308035673268503,0.2852500463368213,23,UMAP
386,0.6139111488110814,0.34298338897537245,23,PCA
387,0.44921218055607043,0.80307720362782,17,t-SNE
388,0.8196903985285966,0.37062096431554187,17,UMAP
389,0.6310474454057207,0.7971074935900914,17,PCA
390,0.5545854805051887,0.2500864373565312,18,t-SNE
391,0.42731340190489886,0.41450009000978133,18,UMAP
392,0.27360460406078124,0.35119604224191936,18,PCA
393,0.21659966784994344,0.6009011263094922,5,t-SNE
394,0.6576591208900178,0.31107297509396836,5,UMAP
395,0.6980827626451457,0.6276454465266432,5,PCA
396,0.10275382118613802,0.6109317485984853,4,t-SNE
397,0.6629124926190206,0.33946275612535953,4,UMAP
398,0.8898003489618642,0.4881228882443197,4,PCA
399,0.5034978047204327,0.9699302203890205,14,t-SNE
400,0.7911555071520829,0.5654811430879213,14,UMAP
401,0.16097199364197,0.857730156509916,14,PCA
402,0.5550895658247204,0.9483556661074102,15,t-SNE
403,0.7141318827485106,0.5432193723927295,15,UMAP
404,0.2654561078136047,0.7596557295257715,15,PCA
405,0.5849952302169426,0.5119134190180293,21,t-SNE
406,0.6424399286029159,0.1262775205918431,21,UMAP
407,0.28030374532966806,0.4744314088094033,21,PCA
408,0.6304761024703631,0.49075130358853714,9,t-SNE
409,0.6586508901859001,0.1043466824207071,9,UMAP
410,0.24973672646442863,0.4155462798416719,9,PCA
411,0.3025120567928965,0.1781347972957777,2,t-SNE
412,0.5154181728104216,0.21604533453043426,2,UMAP
413,0.46406750050015,0.5111906697652816,2,PCA
414,0.3404089419867393,0.5400892364500259,7,t-SNE
415,0.7305432337282464,0.2767428553609802,7,UMAP
416,0.6860342097427319,0.5599853712072734,7,PCA
417,0.42408065968506403,0.57069232911567,2,t-SNE
418,0.6329352476666364,0.1949924867361257,2,UMAP
419,0.5357895229834151,0.5701578294889023,2,PCA
420,0.4185982190074838,0.5798929363137353,24,t-SNE
421,0.6513821138037534,0.2140049604752203,24,UMAP
422,0.5652697299324959,0.6481452403794249,24,PCA
423,0.2334697841591457,0.6485174643942563,24,t-SNE
424,0.7096723103181792,0.2516578292200139,24,UMAP
425,0.7697463045198903,0.24984614122861773,24,PCA
426,0.5448627249167899,0.6777894601900871,25,t-SNE
427,0.7551290511508864,0.17891330288679244,25,UMAP
428,0.6018363909506848,0.32472618097674144,25,PCA
429,0.4160295251833986,0.6499530704378242,18,t-SNE
430,0.7047607240410603,0.22246285043126998,18,UMAP
431,0.7814593426513702,0.4155814568770151,18,PCA
432,0.1689836154329326,0.4656733679982367,3,t-SNE
433,0.582232296734501,0.383344123739566,3,UMAP
434,0.47022068153641783,0.5257164050876407,3,PCA
435,0.9211114131635956,0.4646364336456473,3,t-SNE
436,0.7804547323344653,0.006869053435828609,3,UMAP
437,0.28618816037777134,0.1624133842106047,3,PCA
438,0.711279242148234,0.5447651422805367,1,t-SNE
439,0.9701956188168044,0.11700702238215371,1,UMAP
440,0.2065149678411663,0.30828476681513534,1,PCA
441,0.573171361078817,0.5076622481495245,16,t-SNE
442,0.6386617335794059,0.12948172777934286,16,UMAP
443,0.30159239619278855,0.5242640476329352,16,PCA
444,0.12689277694991424,0.5084310972024808,24,t-SNE
445,0.6142011282741286,0.39387717178794424,24,UMAP
446,0.5562219779932789,0.43252301171411317,24,PCA
447,0.31073165304284,0.5290663884628244,20,t-SNE
448,0.713928898058595,0.27261443196959395,20,UMAP
449,0.6287566160090272,0.458287787167764,20,PCA
450,0.5882839669510191,0.5424404351592381,10,t-SNE
451,0.6618244758845979,0.12596843434142285,10,UMAP
452,0.37036728039026157,0.3968929601680194,10,PCA
453,0.6299081579632201,0.8176588595666587,7,t-SNE
454,0.7472758423393856,0.9966426991411894,7,UMAP
455,0.4611233234380856,0.7331339263081073,7,PCA
456,0.4200469657583562,0.22073072177066888,23,t-SNE
457,0.4631905414645832,0.31791425385913186,23,UMAP
458,0.47977436726493583,0.2760351599806803,23,PCA
459,0.460121341541654,0.16447717019238123,21,t-SNE
460,0.4557764252163636,0.24227184479153627,21,UMAP
461,0.3670746383962964,0.4271799624011136,21,PCA
462,0.7768343780199694,0.5632963406936279,1,t-SNE
463,0.9702213889570312,0.09178007381141579,1,UMAP
464,0.27278787943958743,0.28310785556874357,1,PCA
465,0.08356863790729835,0.5387053578791436,23,t-SNE
466,0.6532899819242055,0.3916597652203302,23,UMAP
467,0.6840491330226643,0.4961523801764862,23,PCA
468,0.21909145609324301,0.060509035814902634,5,t-SNE
469,0.009234429006671152,0.4815372806202555,5,UMAP
470,0.5429756385495388,0.4708364174093969,5,PCA
471,0.3415063303562397,0.845673971485418,14,t-SNE
472,0.7791267285825094,0.4699327111267368,14,UMAP
473,0.5997579618093576,0.8017853281445823,14,PCA
474,0.04223213322096192,0.5479544689537706,10,t-SNE
475,0.6723936430409846,0.3748832487735857,10,UMAP
476,0.7543939945136268,0.3442063728706153,10,PCA
477,0.49527351159752786,0.9115218822202931,14,t-SNE
478,0.7898923219246751,0.5245954437056524,14,UMAP
479,0.31845102861069097,0.942902653321301,14,PCA
480,0.6910702319871265,0.421554406805836,22,t-SNE
481,0.5502210368938736,0.5498936766803212,22,UMAP
482,0.17948138363157756,0.756462125014332,22,PCA
483,0.6650208031474488,0.42721482606824723,7,t-SNE
484,0.547493513112159,0.544025908609764,7,UMAP
485,0.31791500508174353,0.6284062158472196,7,PCA
486,0.6137735193913657,0.8044713152422119,7,t-SNE
487,0.7515044905848902,0.9920897424550245,7,UMAP
488,0.649751335927254,0.7867642951198464,7,PCA
489,0.20930175578025073,0.33036114022343266,19,t-SNE
490,0.5618463568788629,0.28974429361099263,19,UMAP
491,0.5959107549022863,0.426241571175167,19,PCA
492,0.7546243856981567,0.355037674842606,25,t-SNE
493,0.39530393548944787,0.4480042691248848,25,UMAP
494,0.15565245765578561,0.43395830890343823,25,PCA
495,0.19497560757308713,0.36835542808606847,24,t-SNE
496,0.588318761018011,0.29469551060774346,24,UMAP
497,0.6772769836711497,0.4707294743245684,24,PCA
498,0.785901377004302,0.56074432553373,1,t-SNE
499,0.9667796680877675,0.09246998775120047,1,UMAP
500,0.23366905554048567,0.19593718470619997,1,PCA
501,0.1479151575152916,0.6433260502551139,8,t-SNE
502,0.6711508157759997,0.32823017722276954,8,UMAP
503,0.8071175637098267,0.23566209447150333,8,PCA
504,0.3427510931143294,0.6925446280644778,20,t-SNE
505,0.7528732671684523,0.22493458719017564,20,UMAP
506,0.8054622926207293,0.3698153147444948,20,PCA
507,0.44472098684717865,0.6781173486446652,12,t-SNE
508,0.7418737422053947,0.22884950993963665,12,UMAP
509,0.6888701355267913,0.43472211805618366,12,PCA
510,0.43226553364453524,0.5329697487056886,5,t-SNE
511,0.6431141185134535,0.4753716824187484,5,UMAP
512,0.5026444888021506,0.5685997003339167,5,PCA
513,0.5324900416008095,0.3041699277464664,24,t-SNE
514,0.4722675491275027,0.43355043236426327,24,UMAP
515,0.33510989041170375,0.4179474751860102,24,PCA
516,0.07490422150370607,0.41401868861110985,8,t-SNE
517,0.5638754105322673,0.4268763500651066,8,UMAP
518,0.5100650436698523,0.5301270970881584,8,PCA
519,0.5147897615666154,0.49552627877434374,24,t-SNE
